,num_mutants_per_round,round_num,median_fitness_scaled_mean,median_fitness_scaled_std,top_fitness_scaled_mean,top_fitness_scaled_std,fitness_binary_percentage_mean,fitness_binary_percentage_std,dataset
22,30,3,0.0998228939957695,0.01210652853931468,0.442532402613127,0.21704507871645556,0.35294117647058815,0.05882352941176472,zikv_E
23,30,4,0.10343296539027913,0.013505446560055204,0.442532402613127,0.21704507871645556,0.41176470588235287,0.05882352941176471,zikv_E
24,30,5,0.11357284064886357,0.007867387423386057,0.442532402613127,0.21704507871645556,0.4705882352941176,0.10188534162169868,zikv_E
25,30,6,0.13770102033319662,0.01735476612511122,0.442532402613127,0.21704507871645556,0.5490196078431372,0.08985442539129104,zikv_E
26,30,7,0.17153019061330746,0.04052135026058281,0.442532402613127,0.21704507871645556,0.7254901960784313,0.1224509411450666,zikv_E
27,30,8,0.22041419835012743,0.07103216841582706,0.442532402613127,0.21704507871645556,0.8627450980392156,0.08985442539129095,zikv_E
28,30,9,0.25665571753957067,0.11410631093563083,0.47352331265998004,0.18072220903479216,0.96078431372549,0.03396178054056626,zikv_E
29,30,10,0.26330024223722953,0.10714849266097744,0.5357910934320057,0.1697306653177077,1.0,0.0,zikv_E
30,40,1,0.021967868915828633,0.004867335029232207,0.17495091300317087,0.05610785901803444,0.1176470588235294,0.10188534162169866,zikv_E
31,40,2,0.08913399455325843,0.026064057679398674,0.3206284732438538,0.13306504546492295,0.2941176470588235,0.1764705882352941,zikv_E
32,40,3,0.12771214952705656,0.054335792402272154,0.34121906882723785,0.12386548835596078,0.39215686274509803,0.2652499854601703,zikv_E
33,40,4,0.14357465290079832,0.04573936506612745,0.36436980212496306,0.0950129616744493,0.5490196078431372,0.2960719386380686,zikv_E
34,40,5,0.18842115565721004,0.03982464876519503,0.5064059614467614,0.09337359577632658,0.8431372549019608,0.22270228807059886,zikv_E
35,40,6,0.20284440668367756,0.034210640167622396,0.5064059614467614,0.09337359577632658,0.9607843137254902,0.06792356108113247,zikv_E
36,40,7,0.214043783387904,0.03369961925248836,0.5395689315499093,0.06963773787148546,0.9803921568627451,0.033961780540566325,zikv_E
37,40,8,0.2501206122006684,0.022780405527525773,0.7210058510996592,0.23576941291530046,1.0,0.0,zikv_E
38,40,9,0.27986049053558526,0.042019000342739705,0.7210058510996592,0.23576941291530046,0.9803921568627451,0.033961780540566276,zikv_E
39,40,10,0.28688478389525,0.04151557164307013,0.7210058510996592,0.23576941291530046,1.0,0.0,zikv_E
40,50,1,0.022572857537698502,0.010154059274460787,0.3548317536926367,0.2867036245593474,0.1372549019607843,0.08985442539129097,zikv_E
41,50,2,0.07598004550725056,0.05748694184408232,0.4685258719822609,0.287100261262986,0.3333333333333333,0.24490188229013327,zikv_E
42,50,3,0.12902832101152817,0.055862626486338794,0.473325834512383,0.2789119035213592,0.411764705882353,0.269563276173873,zikv_E
43,50,4,0.14189537648765416,0.043153780177011464,0.5789942291732718,0.10382886821701136,0.5294117647058824,0.17647058823529416,zikv_E
44,50,5,0.16177985541581377,0.05906995519333473,0.5789942291732718,0.10382886821701136,0.7058823529411765,0.21209125149788163,zikv_E
45,50,6,0.18462182707239996,0.0477350083902941,0.579888585992952,0.10389070582063131,0.8235294117647057,0.10188534162169857,zikv_E
46,50,7,0.2179437090201061,0.04104334302608439,0.6469411898171935,0.053244687613729136,0.9215686274509803,0.06792356108113246,zikv_E
47,50,8,0.23443633628867425,0.06530865161529063,0.6469411898171935,0.053244687613729136,0.9411764705882352,0.05882352941176472,zikv_E
48,50,9,0.2606889333285791,0.09135243836885389,0.6765615527117839,0.003689510985923353,0.9607843137254902,0.06792356108113246,zikv_E
49,50,10,0.2720189231189761,0.09826406022000315,0.6765615527117839,0.003689510985923353,1.0,0.0,zikv_E
50,100,1,0.08826775040527716,0.026260251559020047,0.27988486854203215,0.09218953649347071,0.3137254901960784,0.12245094114506662,zikv_E
51,100,2,0.15602062981606846,0.042731833558510325,0.5101272082973042,0.21034418702046814,0.6274509803921569,0.12245094114506656,zikv_E
52,100,3,0.2105266829337579,0.01468901998271136,0.5970532205592621,0.07135770662828866,0.8823529411764706,0.05882352941176465,zikv_E
53,100,4,0.26090526788316293,0.012922282863808908,0.6134019731223419,0.052853044923840235,1.0,0.0,zikv_E
54,100,5,0.3030865579643931,0.056558477534604946,0.6134019731223419,0.052853044923840235,0.9803921568627451,0.033961780540566276,zikv_E
55,100,6,0.3247093596149498,0.04291545184084347,0.6134019731223419,0.052853044923840235,1.0,0.0,zikv_E
56,100,7,0.36021375545687745,0.023024660489147107,0.6514279396498328,0.11871595095636797,1.0,0.0,zikv_E
57,100,8,0.3842450564364026,0.006166493258462146,0.7107821789609247,0.11161412680682467,1.0,0.0,zikv_E
58,100,9,0.41841598071666436,0.015350928133493135,0.779322865202686,0.01591139282495499,1.0,0.0,zikv_E
59,100,10,0.44193215688675913,0.014083152513825525,0.8450871581727407,0.12263938875047774,1.0,0.0,zikv_E
60,200,1,0.11515935602177844,0.005353594670877318,0.4072454203978105,0.15768419180687057,0.41176470588235287,0.10188534162169866,zikv_E
61,200,2,0.22465144203471576,0.06309967335216016,0.6390286449115156,0.10199519088006916,0.9607843137254902,0.06792356108113247,zikv_E
62,200,3,0.322719571429338,0.012802256368562215,0.7189651355220436,0.06546352623297262,1.0,0.0,zikv_E
63,200,4,0.3660019805645554,0.03255566608513621,0.7567605200147525,0.0,1.0,0.0,zikv_E
64,200,5,0.41437213848923204,0.03487175668223555,0.7673434507209537,0.018330173676121064,1.0,0.0,zikv_E
65,200,6,0.43845851061397706,0.018689287374992668,0.7673434507209537,0.018330173676121064,1.0,0.0,zikv_E
66,200,7,0.45216521320836983,0.0,0.7673434507209537,0.018330173676121064,1.0,0.0,zikv_E
67,200,8,0.4998169099952694,0.06511578275025924,0.7673434507209537,0.018330173676121064,1.0,0.0,zikv_E
68,200,9,0.5264152540707602,0.05206881862177909,0.7673434507209537,0.018330173676121064,1.0,0.0,zikv_E
69,200,10,0.5416033703072888,0.05912528656705129,0.7673434507209537,0.018330173676121064,1.0,0.0,zikv_E
70,500,1,0.178283996756467,0.0330070350817592,0.6863359079964888,0.3109437253243831,0.8431372549019608,0.12245094114506652,zikv_E
71,500,2,0.3231406155680799,0.09585728343980432,0.7850844151948229,0.1861497805870313,1.0,0.0,zikv_E
72,500,3,0.398514464127836,0.10947717816614429,0.8484232773827026,0.13222565401539288,1.0,0.0,zikv_E
73,500,4,0.4598685074696287,0.07598302590406418,0.8590062080889038,0.12210420557090619,1.0,0.0,zikv_E
74,500,5,0.5156169144961288,0.05472784912924322,0.8590062080889038,0.12210420557090619,1.0,0.0,zikv_E
75,500,6,0.5647406912686123,0.031430767608248984,0.9247705010589584,0.11821898388311108,1.0,0.0,zikv_E
76,500,7,0.5808231643248211,0.00604934274539367,0.9247705010589584,0.11821898388311108,1.0,0.0,zikv_E
77,500,8,0.5963194555309641,0.01612496368315909,0.929503104044452,0.12210420557090619,1.0,0.0,zikv_E
78,500,9,0.607877040180422,0.03158289101295697,0.929503104044452,0.12210420557090619,1.0,0.0,zikv_E
79,500,10,0.607877040180422,0.03158289101295697,0.9952673970145066,0.008197108822926775,1.0,0.0,zikv_E
0,10,1,0.8546836164283094,0.058390024753442314,0.9410218799657745,0.013548600719300015,0.411764705882353,0.25640582020827496,kelsic
1,10,2,0.9077944830705292,0.010523763477020982,0.9410218799657745,0.013548600719300015,0.7058823529411765,0.15563243006262295,kelsic
2,10,3,0.9160045635007944,0.011617471639935288,0.9419997555311087,0.012495296260117531,0.8039215686274509,0.14803596931903423,kelsic
3,10,4,0.9199364380882532,0.008924788821059385,0.9520840972986188,0.02104740860692116,0.9411764705882352,0.05882352941176472,kelsic
4,10,5,0.9241331541376359,0.009245751915410116,0.9543454345434544,0.017414548044591666,1.0,0.0,kelsic
5,10,6,0.9246220919203031,0.00937493846244771,0.957706881799291,0.012339626318442518,1.0,0.0,kelsic
6,10,7,0.9306115797579757,0.014160391427687578,0.957706881799291,0.012339626318442518,1.0,0.0,kelsic
7,10,8,0.9348897853563134,0.009703854787747325,0.9583180540276249,0.011493288349020046,1.0,0.0,kelsic
8,10,9,0.9353787231389804,0.009304549300786287,0.9633296662999634,0.007157763584871019,1.0,0.0,kelsic
9,10,10,0.9377826671556044,0.007198353191216403,0.9680968096809681,0.004446041676927972,1.0,0.0,kelsic
10,20,1,0.891272460579391,0.015207139193064857,0.9281872631707615,0.017049076270108987,0.4901960784313726,0.12245094114506665,kelsic
11,20,2,0.908100069184696,0.011638351977452407,0.9419386383082752,0.0181743343303952,0.7450980392156863,0.1797088507825819,kelsic
12,20,3,0.9172269079574624,0.011347467745152544,0.9473576988143259,0.015596431773158254,0.9215686274509803,0.1358471221622649,kelsic
13,20,4,0.9232775130179683,0.010727654178383051,0.9487837672656155,0.013126408760453635,1.0,0.0,kelsic
